"x","y","text"
716,1.69434784954387,"Text entry 716"
717,0.903031760613946,"Text entry 717"
718,-1.96562173397258,"Text entry 718"
719,-0.21194961474953,"Text entry 719"
720,0.147730923418877,"Text entry 720"
721,0.567121240269607,"Text entry 721"
722,-1.39086394374472,"Text entry 722"
723,-0.260582810825468,"Text entry 723"
724,-1.37554881262512,"Text entry 724"
725,0.578544933560993,"Text entry 725"
726,-1.59217888689877,"Text entry 726"
727,0.0915435261522353,"Text entry 727"
728,0.101495458618993,"Text entry 728"
729,-1.04074657887176,"Text entry 729"
730,0.416165161963618,"Text entry 730"
731,-2.09517227030211,"Text entry 731"
732,0.152468726192282,"Text entry 732"
733,-0.953974881873463,"Text entry 733"
734,-2.05617686931867,"Text entry 734"
735,-0.20986333186465,"Text entry 735"
736,1.69450883553802,"Text entry 736"
737,-0.704769561711672,"Text entry 737"
738,-0.950244834965151,"Text entry 738"
739,-0.723730414433931,"Text entry 739"
740,-0.932038483572607,"Text entry 740"
741,0.542955723175367,"Text entry 741"
742,-0.00668589638723218,"Text entry 742"
743,-0.0432026198446115,"Text entry 743"
744,0.509612874077371,"Text entry 744"
745,0.61528122731238,"Text entry 745"
746,-0.504370810411438,"Text entry 746"
747,0.475492866458669,"Text entry 747"
748,0.251625820386443,"Text entry 748"
749,0.17398298140441,"Text entry 749"
750,-0.423898885403605,"Text entry 750"
751,0.133985232483158,"Text entry 751"
752,0.0998621868434726,"Text entry 752"
753,2.7875931200105,"Text entry 753"
754,0.925083149640024,"Text entry 754"
755,1.26290611431072,"Text entry 755"
756,-0.358143534489367,"Text entry 756"
757,0.51247558546155,"Text entry 757"
758,-0.36592928214655,"Text entry 758"
759,-0.38186340975134,"Text entry 759"
760,0.198263284699695,"Text entry 760"
761,1.20375371981529,"Text entry 761"
762,0.556163411444288,"Text entry 762"
763,-0.496166681205402,"Text entry 763"
764,-0.318078754130848,"Text entry 764"
765,0.761021712860956,"Text entry 765"
766,-0.899506155196186,"Text entry 766"
767,1.0100613514757,"Text entry 767"
768,-0.876356215533537,"Text entry 768"
769,0.205926522181044,"Text entry 769"
770,0.283183397545682,"Text entry 770"
771,-1.25609870486735,"Text entry 771"
772,-0.145947475428066,"Text entry 772"
773,1.34949832553071,"Text entry 773"
774,0.471393792291855,"Text entry 774"
775,0.51517237146859,"Text entry 775"
776,-0.590481419191657,"Text entry 776"
777,-0.519078975871623,"Text entry 777"
778,0.0115030427504842,"Text entry 778"
779,0.157812849126483,"Text entry 779"
780,1.5631430114856,"Text entry 780"
781,0.0632979756721781,"Text entry 781"
782,-0.607839882319013,"Text entry 782"
783,0.247310346748753,"Text entry 783"
784,0.532670779308218,"Text entry 784"
785,-0.420480210243744,"Text entry 785"
786,0.814864058589716,"Text entry 786"
787,1.12495832242239,"Text entry 787"
788,0.176434523433821,"Text entry 788"
789,0.143788741080327,"Text entry 789"
790,-0.137646663311249,"Text entry 790"
791,0.405742263438014,"Text entry 791"
792,1.19391314007984,"Text entry 792"
793,1.22052327567975,"Text entry 793"
794,-0.946025249589779,"Text entry 794"
795,0.27533010163884,"Text entry 795"
796,-0.0507066709355208,"Text entry 796"
797,0.704692782966582,"Text entry 797"
798,-0.885995029873671,"Text entry 798"
799,-0.450366561532004,"Text entry 799"
800,0.915869618946251,"Text entry 800"
801,0.309091374431951,"Text entry 801"
802,-0.567186202598942,"Text entry 802"
803,-0.0553632358922263,"Text entry 803"
804,1.10830805376398,"Text entry 804"
805,0.484101661204139,"Text entry 805"
806,-1.63314507280575,"Text entry 806"
807,-0.667806721883667,"Text entry 807"
808,0.265729585010173,"Text entry 808"
809,0.909761049117312,"Text entry 809"
810,0.309242259757486,"Text entry 810"
811,-1.13150288323524,"Text entry 811"
812,0.227000113238631,"Text entry 812"
813,-0.120896689234953,"Text entry 813"
814,-0.932358231041086,"Text entry 814"
815,-0.143736558098385,"Text entry 815"
816,-1.48667482827527,"Text entry 816"
817,-0.0611358512493663,"Text entry 817"
818,0.470286778433418,"Text entry 818"
819,0.228191268826896,"Text entry 819"
820,0.958170545209336,"Text entry 820"
821,-0.734457136374969,"Text entry 821"
822,-0.388921582404106,"Text entry 822"
823,1.18894857378913,"Text entry 823"
824,-0.489228550876027,"Text entry 824"
825,-0.0740675282954034,"Text entry 825"
826,1.41496668857525,"Text entry 826"
827,0.412899154940866,"Text entry 827"
828,1.06973215218996,"Text entry 828"
829,0.74975962273782,"Text entry 829"
830,-0.675908833778869,"Text entry 830"
831,1.46323791621675,"Text entry 831"
832,-0.0449839194129836,"Text entry 832"
833,0.524429054942591,"Text entry 833"
834,0.107419226234875,"Text entry 834"
835,-0.182101597165679,"Text entry 835"
836,-0.272721604082753,"Text entry 836"
837,1.64383237633654,"Text entry 837"
838,1.80725848067253,"Text entry 838"
839,0.11628553630847,"Text entry 839"
840,-0.218930199812166,"Text entry 840"
841,1.08290215786212,"Text entry 841"
842,-1.80356600663908,"Text entry 842"
843,-1.66637302683258,"Text entry 843"
844,-0.843861860040317,"Text entry 844"
845,0.70062687744224,"Text entry 845"
846,0.171326587122793,"Text entry 846"
847,0.798845405334095,"Text entry 847"
848,1.85963273418041,"Text entry 848"
849,-0.206881418797182,"Text entry 849"
850,0.353954924931961,"Text entry 850"
851,0.285654425961278,"Text entry 851"
852,-1.16651347742975,"Text entry 852"
853,-0.822264101947875,"Text entry 853"
854,-0.330499403159383,"Text entry 854"
855,-0.12176194581891,"Text entry 855"
856,0.794473995509271,"Text entry 856"
857,-0.674638618799045,"Text entry 857"
858,-2.21028797045122,"Text entry 858"
859,-1.42361079364299,"Text entry 859"
860,-0.137710938721617,"Text entry 860"
861,-1.10135723843696,"Text entry 861"
862,0.257908019274154,"Text entry 862"
863,0.514157704870709,"Text entry 863"
864,-0.0789504846884727,"Text entry 864"
865,0.603787268048406,"Text entry 865"
866,-3.37465754516341,"Text entry 866"
867,-1.3529636848175,"Text entry 867"
868,-0.142628322777471,"Text entry 868"
869,1.07041344388265,"Text entry 869"
870,0.300900496688142,"Text entry 870"
871,0.291114365764372,"Text entry 871"
872,1.4280984005969,"Text entry 872"
873,-0.734385292485642,"Text entry 873"
874,-0.214820238340512,"Text entry 874"
875,-0.279980786691662,"Text entry 875"
876,0.669216467449234,"Text entry 876"
877,0.678223801962757,"Text entry 877"
878,1.33740096261258,"Text entry 878"
879,0.718736959023813,"Text entry 879"
880,-0.649726316826862,"Text entry 880"
881,0.607191800102821,"Text entry 881"
882,0.401004619774916,"Text entry 882"
883,-0.288379032024264,"Text entry 883"
884,-0.534245657258593,"Text entry 884"
885,-1.1703946149976,"Text entry 885"
886,-0.689137507054031,"Text entry 886"
887,-0.670695232609291,"Text entry 887"
888,-0.00648032753347157,"Text entry 888"
889,0.636312794809156,"Text entry 889"
890,-0.764900772528909,"Text entry 890"
891,-0.657539570255672,"Text entry 891"
892,2.34351562579424,"Text entry 892"
893,-0.0321165959218788,"Text entry 893"
894,0.8301061080353,"Text entry 894"
895,1.6934540882064,"Text entry 895"
896,-0.477400896891282,"Text entry 896"
897,1.17127906433436,"Text entry 897"
898,0.942165978894836,"Text entry 898"
899,1.35559217012118,"Text entry 899"
900,0.064744818316511,"Text entry 900"
901,-0.592582457215978,"Text entry 901"
902,0.570325870604918,"Text entry 902"
903,-0.448211740767245,"Text entry 903"
904,0.235617743004392,"Text entry 904"
905,0.646855219336466,"Text entry 905"
906,-0.556940497181191,"Text entry 906"
907,0.853971615068409,"Text entry 907"
908,-0.364707352495248,"Text entry 908"
909,1.99473064204256,"Text entry 909"
910,1.0825534968625,"Text entry 910"
911,0.0698522034330132,"Text entry 911"
912,-0.0856917865546235,"Text entry 912"
913,0.328317650583487,"Text entry 913"
914,-1.84643795207071,"Text entry 914"
915,0.0589883536208215,"Text entry 915"
916,-1.12174077165758,"Text entry 916"
917,1.16611734431922,"Text entry 917"
918,0.293916624486813,"Text entry 918"
919,1.47825724445363,"Text entry 919"
920,-0.554872791170488,"Text entry 920"
921,0.100847773197152,"Text entry 921"
922,-0.148379433953259,"Text entry 922"
923,0.450467093421054,"Text entry 923"
924,1.2449163379925,"Text entry 924"
925,-1.49031639480585,"Text entry 925"
926,2.07138956623257,"Text entry 926"
927,-0.204028981373654,"Text entry 927"
928,2.04094971213658,"Text entry 928"
929,-1.23212419026203,"Text entry 929"
930,-2.42202137959031,"Text entry 930"
931,0.373295980452313,"Text entry 931"
932,0.00529382368263128,"Text entry 932"
933,0.274572857025892,"Text entry 933"
934,1.36192172755556,"Text entry 934"
935,0.396650067319961,"Text entry 935"
936,-0.807065664684652,"Text entry 936"
937,0.164673766252391,"Text entry 937"
938,-0.908053019110389,"Text entry 938"
939,-1.87567952327839,"Text entry 939"
940,1.08141173771564,"Text entry 940"
941,0.961047347023814,"Text entry 941"
942,0.483753012263553,"Text entry 942"
943,1.51897128941669,"Text entry 943"
944,0.000479705104656842,"Text entry 944"
945,-0.467746388834958,"Text entry 945"
946,0.569287086257929,"Text entry 946"
947,0.685911610444796,"Text entry 947"
948,0.832636024342012,"Text entry 948"
949,-0.221730145786699,"Text entry 949"
950,0.399034660601257,"Text entry 950"
951,0.740035864409139,"Text entry 951"
952,1.62816413363209,"Text entry 952"
953,1.11177728978823,"Text entry 953"
954,-0.372017445333498,"Text entry 954"
955,0.604945604108278,"Text entry 955"
956,-0.843825987933647,"Text entry 956"
957,1.14726427522531,"Text entry 957"
958,-0.760082253959838,"Text entry 958"
959,-0.932409758629909,"Text entry 959"
960,1.02923768694008,"Text entry 960"
961,-1.74052353550103,"Text entry 961"
962,2.18820911877994,"Text entry 962"
963,-1.24144000760629,"Text entry 963"
964,0.615624735916069,"Text entry 964"
965,-1.08187589282659,"Text entry 965"
966,-1.86600877244517,"Text entry 966"
967,0.587654060009644,"Text entry 967"
968,0.42245279188202,"Text entry 968"
969,1.15924212056627,"Text entry 969"
970,-0.0697908691051508,"Text entry 970"
971,-0.872406514323949,"Text entry 971"
972,0.783148150972728,"Text entry 972"
973,-0.115013865475424,"Text entry 973"
974,0.426617872882699,"Text entry 974"
975,-0.141044982337176,"Text entry 975"
976,-0.137682659418558,"Text entry 976"
977,-1.1247247793558,"Text entry 977"
978,-0.0569655127939921,"Text entry 978"
979,0.278285493819991,"Text entry 979"
980,0.279665077343232,"Text entry 980"
981,-0.0304131839551979,"Text entry 981"
982,-0.432367219153974,"Text entry 982"
983,0.281362907766917,"Text entry 983"
984,-1.32902063554696,"Text entry 984"
985,0.116825899065597,"Text entry 985"
986,0.311808061214449,"Text entry 986"
987,1.86288183514642,"Text entry 987"
988,1.1681036313868,"Text entry 988"
989,-0.30749153368034,"Text entry 989"
990,-0.549423411959871,"Text entry 990"
991,1.28533943432963,"Text entry 991"
992,-1.79264293846671,"Text entry 992"
993,0.460869229776167,"Text entry 993"
994,0.880119688393608,"Text entry 994"
995,0.729328080380434,"Text entry 995"
996,0.378514343462066,"Text entry 996"
997,0.99519090980405,"Text entry 997"
998,-1.86507568007166,"Text entry 998"
999,0.617682613820039,"Text entry 999"
1000,1.29497623510399,"Text entry 1000"
